,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE,Obs_24_@TIME_PERIOD,Obs_24_@OBS_VALUE,Obs_25_@TIME_PERIOD,Obs_25_@OBS_VALUE,Obs_26_@TIME_PERIOD,Obs_26_@OBS_VALUE,Obs_27_@TIME_PERIOD,Obs_27_@OBS_VALUE,Obs_28_@TIME_PERIOD,Obs_28_@OBS_VALUE,Obs_29_@TIME_PERIOD,Obs_29_@OBS_VALUE,Obs_30_@TIME_PERIOD,Obs_30_@OBS_VALUE,Obs_31_@TIME_PERIOD,Obs_31_@OBS_VALUE,Obs_32_@TIME_PERIOD,Obs_32_@OBS_VALUE,Obs_33_@TIME_PERIOD,Obs_33_@OBS_VALUE,Obs_34_@TIME_PERIOD,Obs_34_@OBS_VALUE
125,M,US,TXG_FOB_USD,SB,6,P1M,2020-01,0.498996,2020-02,0.595154,2020-03,0.330682,2020-04,0.766891,2020-05,0.240105,2020-06,0.354024,2020-07,0.622554,2020-08,0.314464,2020-09,0.280988,2020-10,0.162101,2020-11,0.399611,2020-12,0.10198,2021-01,1.541863,2021-02,6.71589,2021-03,0.618628,2021-04,0.574426,2021-05,0.722972,2021-06,0.330904,2021-07,0.850181,2021-08,0.435402,2021-09,0.253079,2021-10,0.496921,2021-11,2.011299,2021-12,0.187354,2022-01,0.411505,2022-02,0.835938,2022-03,0.896341,2022-04,1.066427,2022-05,0.804377,2022-06,0.568605,2022-07,1.634249,2022-08,0.322751,2022-09,0.827913,2022-10,0.361753,2022-11,1.606783
126,M,US,TXG_FOB_USD,R14,6,P1M,2020-01,632.01197,2020-02,695.223848,2020-03,813.316789,2020-04,616.960429,2020-05,625.288719,2020-06,764.791036,2020-07,583.858032,2020-08,618.30239,2020-09,739.35322,2020-10,718.44634,2020-11,718.467358,2020-12,749.467442,2021-01,684.325947,2021-02,867.085435,2021-03,892.541776,2021-04,1067.356604,2021-05,1109.354638,2021-06,861.838937,2021-07,914.028833,2021-08,969.794781,2021-09,965.513282,2021-10,983.526219,2021-11,985.327205,2021-12,1037.459161,2022-01,768.960057,2022-02,1060.636954,2022-03,544.400555,2022-04,321.698458,2022-05,417.900883,2022-06,320.64003,2022-07,417.272767,2022-08,453.357721,2022-09,461.692141,2022-10,557.968981,2022-11,456.364005
127,M,US,TXG_FOB_USD,KN,6,P1M,2020-01,18.239516,2020-02,15.281757,2020-03,13.04139,2020-04,7.632327,2020-05,6.69597,2020-06,6.083922,2020-07,8.591731,2020-08,11.967726,2020-09,12.206194,2020-10,11.495118,2020-11,12.639192,2020-12,12.192261,2021-01,9.84958,2021-02,10.5952,2021-03,12.051986,2021-04,17.460545,2021-05,13.832575,2021-06,10.225808,2021-07,7.764103,2021-08,9.597923,2021-09,11.763564,2021-10,12.314995,2021-11,15.497606,2021-12,13.125501,2022-01,12.377661,2022-02,13.287811,2022-03,15.599365,2022-04,10.953747,2022-05,12.074657,2022-06,12.472249,2022-07,11.817397,2022-08,16.528922,2022-09,16.807612,2022-10,15.960592,2022-11,18.175004
128,M,US,TXG_FOB_USD,HU,6,P1M,2020-01,161.892016,2020-02,172.567117,2020-03,202.541461,2020-04,202.041203,2020-05,165.410532,2020-06,139.011848,2020-07,194.011372,2020-08,148.453693,2020-09,165.667633,2020-10,180.864187,2020-11,214.059114,2020-12,169.347142,2021-01,257.537229,2021-02,182.782331,2021-03,212.690369,2021-04,255.610779,2021-05,241.757711,2021-06,302.844047,2021-07,238.110043,2021-08,242.643834,2021-09,264.787103,2021-10,241.52907,2021-11,228.696261,2021-12,239.27736,2022-01,179.536554,2022-02,210.217035,2022-03,242.674681,2022-04,248.919633,2022-05,225.013849,2022-06,191.679083,2022-07,260.096403,2022-08,204.73877,2022-09,190.087252,2022-10,264.008616,2022-11,390.882888
129,M,US,TXG_FOB_USD,DK,6,P1M,2020-01,369.148731,2020-02,276.886078,2020-03,345.508454,2020-04,258.279189,2020-05,211.541777,2020-06,198.23254,2020-07,244.229367,2020-08,246.513928,2020-09,213.320378,2020-10,211.763181,2020-11,203.342506,2020-12,279.158514,2021-01,276.515868,2021-02,268.464456,2021-03,282.366672,2021-04,307.458983,2021-05,196.188234,2021-06,248.567298,2021-07,360.380621,2021-08,258.8114,2021-09,257.77392,2021-10,425.33831,2021-11,422.804338,2021-12,239.149757,2022-01,360.601797,2022-02,265.385247,2022-03,508.444918,2022-04,438.289868,2022-05,339.862186,2022-06,365.204806,2022-07,324.93096,2022-08,304.865162,2022-09,357.405417,2022-10,424.044037,2022-11,208.732525
130,M,US,TXG_FOB_USD,E1,6,P1M,2020-01,2530.780989,2020-02,2678.137165,2020-03,2816.954516,2020-04,1924.469822,2020-05,1878.519091,2020-06,2218.791057,2020-07,2064.089818,2020-08,2047.630403,2020-09,2385.084755,2020-10,2071.101711,2020-11,2173.024584,2020-12,2203.238247,2021-01,2452.548011,2021-02,2342.713796,2021-03,2657.62162,2021-04,2616.355556,2021-05,2581.686309,2021-06,2949.434468,2021-07,2501.658072,2021-08,2454.975318,2021-09,3010.336826,2021-10,3028.013816,2021-11,3410.733496,2021-12,3521.784964,2022-01,3066.932636,2022-02,3527.777142,2022-03,2709.863316,2022-04,2976.592093,2022-05,3066.186564,2022-06,3226.905033,2022-07,2942.87097,2022-08,2951.559249,2022-09,2870.74193,2022-10,2944.996587,2022-11,3034.378298
131,M,US,TXG_FOB_USD,NL,6,P1M,2020-01,4271.680261,2020-02,4726.614264,2020-03,4429.71824,2020-04,3430.00629,2020-05,2975.438059,2020-06,2943.83683,2020-07,3354.569966,2020-08,3716.405095,2020-09,3432.69501,2020-10,4182.592195,2020-11,3973.655548,2020-12,4083.319116,2021-01,3573.516774,2021-02,4126.486929,2021-03,4467.506899,2021-04,4621.651364,2021-05,4189.600982,2021-06,4415.245915,2021-07,4388.846441,2021-08,4271.586599,2021-09,4226.215309,2021-10,4881.668727,2021-11,4763.95673,2021-12,5153.795269,2022-01,4025.509715,2022-02,5473.346756,2022-03,6187.008966,2022-04,6182.582956,2022-05,6083.114002,2022-06,6355.930718,2022-07,6140.439455,2022-08,6573.041137,2022-09,6662.30209,2022-10,6441.074109,2022-11,5807.112876
132,M,US,TXG_FOB_USD,PK,6,P1M,2020-01,314.991779,2020-02,313.336113,2020-03,251.652239,2020-04,171.258586,2020-05,146.891033,2020-06,163.205793,2020-07,184.936661,2020-08,134.919173,2020-09,275.374224,2020-10,241.557447,2020-11,278.836161,2020-12,449.406044,2021-01,333.310193,2021-02,213.30446,2021-03,296.848606,2021-04,211.419554,2021-05,219.595201,2021-06,266.406915,2021-07,297.96498,2021-08,285.658865,2021-09,286.268357,2021-10,335.559934,2021-11,285.470304,2021-12,582.581307,2022-01,290.528799,2022-02,369.075421,2022-03,306.78018,2022-04,309.95698,2022-05,270.066773,2022-06,259.129011,2022-07,188.587484,2022-08,286.31943,2022-09,200.998319,2022-10,253.17532,2022-11,208.502293
133,M,US,TXG_FOB_USD,MD,6,P1M,2020-01,1.045352,2020-02,2.052226,2020-03,0.766236,2020-04,2.457125,2020-05,2.128815,2020-06,31.337946,2020-07,0.952689,2020-08,0.818248,2020-09,1.988953,2020-10,1.898193,2020-11,2.686459,2020-12,1.852102,2021-01,3.578616,2021-02,7.610734,2021-03,3.999969,2021-04,3.101508,2021-05,2.012842,2021-06,1.953373,2021-07,1.82142,2021-08,1.166653,2021-09,3.982694,2021-10,1.960118,2021-11,2.373233,2021-12,4.407475,2022-01,10.809088,2022-02,2.59526,2022-03,1.815233,2022-04,1.645458,2022-05,1.631473,2022-06,2.523025,2022-07,1.589559,2022-08,1.917306,2022-09,3.690306,2022-10,3.413616,2022-11,1.861591
134,M,US,TXG_FOB_USD,RW,6,P1M,2020-01,4.933628,2020-02,1.018402,2020-03,1.069954,2020-04,1.640296,2020-05,3.271871,2020-06,0.356619,2020-07,7.272226,2020-08,1.869736,2020-09,2.208425,2020-10,1.213806,2020-11,1.178928,2020-12,1.368506,2021-01,1.141551,2021-02,0.934035,2021-03,1.590015,2021-04,2.789147,2021-05,3.459377,2021-06,2.127105,2021-07,1.882581,2021-08,7.917873,2021-09,3.551888,2021-10,9.953448,2021-11,5.566738,2021-12,8.965475,2022-01,9.517208,2022-02,8.677283,2022-03,2.19425,2022-04,1.627602,2022-05,3.74798,2022-06,4.472796,2022-07,2.922224,2022-08,2.175027,2022-09,6.35991,2022-10,12.872565,2022-11,7.877716
135,M,US,TXG_FOB_USD,KG,6,P1M,2020-01,0.96815,2020-02,1.706485,2020-03,2.225119,2020-04,0.938363,2020-05,1.319535,2020-06,1.3403,2020-07,3.784814,2020-08,2.418597,2020-09,1.106751,2020-10,2.204977,2020-11,6.385999,2020-12,8.08148,2021-01,3.705764,2021-02,1.559377,2021-03,5.500262,2021-04,3.203871,2021-05,3.627099,2021-06,0.461199,2021-07,0.860897,2021-08,1.310448,2021-09,1.196839,2021-10,5.956222,2021-11,3.842428,2021-12,2.847091,2022-01,4.663167,2022-02,1.377212,2022-03,1.77902,2022-04,1.962652,2022-05,2.375159,2022-06,3.961069,2022-07,9.048936,2022-08,3.570183,2022-09,6.538565,2022-10,9.453381,2022-11,10.103807
136,M,US,TXG_FOB_USD,MW,6,P1M,2020-01,0.521791,2020-02,1.523514,2020-03,0.680811,2020-04,0.268676,2020-05,1.446513,2020-06,0.751513,2020-07,1.822834,2020-08,1.72741,2020-09,0.722708,2020-10,0.693542,2020-11,1.023164,2020-12,2.032269,2021-01,1.082103,2021-02,0.755834,2021-03,1.204127,2021-04,1.09798,2021-05,1.773737,2021-06,2.929922,2021-07,0.817034,2021-08,1.025659,2021-09,2.026873,2021-10,4.209065,2021-11,5.094807,2021-12,1.304322,2022-01,0.494877,2022-02,0.756976,2022-03,3.146535,2022-04,1.736497,2022-05,1.21805,2022-06,2.817802,2022-07,4.255299,2022-08,4.404302,2022-09,0.427244,2022-10,13.978163,2022-11,1.629355
137,M,US,TXG_FOB_USD,DJ,6,P1M,2020-01,7.734373,2020-02,54.05473,2020-03,11.486558,2020-04,8.278381,2020-05,12.614754,2020-06,10.399682,2020-07,10.332689,2020-08,18.604644,2020-09,17.64453,2020-10,15.501258,2020-11,14.558887,2020-12,13.954182,2021-01,6.538459,2021-02,4.722906,2021-03,13.367633,2021-04,23.376524,2021-05,22.255485,2021-06,9.408899,2021-07,10.922982,2021-08,27.956495,2021-09,33.196706,2021-10,15.630673,2021-11,15.073251,2021-12,4.158604,2022-01,10.973625,2022-02,9.660447,2022-03,9.46989,2022-04,16.423824,2022-05,12.184458,2022-06,14.95003,2022-07,27.086981,2022-08,15.538687,2022-09,19.946087,2022-10,13.860919,2022-11,22.426114
138,M,US,TXG_FOB_USD,KH,6,P1M,2020-01,25.936316,2020-02,27.228894,2020-03,31.928133,2020-04,23.083249,2020-05,17.107162,2020-06,19.290687,2020-07,25.600792,2020-08,28.113974,2020-09,33.691585,2020-10,37.718901,2020-11,42.404654,2020-12,31.521217,2021-01,33.803161,2021-02,33.099105,2021-03,39.210962,2021-04,29.469398,2021-05,37.995419,2021-06,28.494395,2021-07,33.029684,2021-08,42.902714,2021-09,25.33235,2021-10,43.01176,2021-11,30.460297,2021-12,38.746049,2022-01,27.906599,2022-02,35.44093,2022-03,46.140142,2022-04,56.207357,2022-05,47.130332,2022-06,48.103631,2022-07,44.643781,2022-08,34.471415,2022-09,33.181986,2022-10,30.533793,2022-11,24.310124
139,M,US,TXG_FOB_USD,TO,6,P1M,2020-01,2.619119,2020-02,0.127804,2020-03,2.511329,2020-04,1.190539,2020-05,0.499182,2020-06,0.409039,2020-07,1.065567,2020-08,0.977691,2020-09,0.623464,2020-10,1.70766,2020-11,1.787487,2020-12,1.203195,2021-01,1.323951,2021-02,1.065922,2021-03,1.996568,2021-04,1.501452,2021-05,2.17236,2021-06,1.61714,2021-07,1.376049,2021-08,2.03433,2021-09,1.55965,2021-10,0.672678,2021-11,1.770349,2021-12,1.820265,2022-01,0.923723,2022-02,1.497364,2022-03,0.947804,2022-04,0.993176,2022-05,0.63101,2022-06,1.761124,2022-07,1.183501,2022-08,2.069409,2022-09,1.697872,2022-10,1.386104,2022-11,1.430925
140,M,US,TXG_FOB_USD,VE,6,P1M,2020-01,51.44527,2020-02,108.777254,2020-03,99.087382,2020-04,65.71603,2020-05,70.58084,2020-06,89.736296,2020-07,92.717091,2020-08,105.480966,2020-09,73.559898,2020-10,130.780936,2020-11,110.411673,2020-12,133.093358,2021-01,127.348653,2021-02,100.057002,2021-03,121.069061,2021-04,137.163329,2021-05,144.336178,2021-06,109.266038,2021-07,177.845821,2021-08,118.088566,2021-09,144.138543,2021-10,137.601885,2021-11,164.152724,2021-12,132.677929,2022-01,138.491275,2022-02,126.146598,2022-03,166.90352,2022-04,213.817266,2022-05,208.699977,2022-06,158.399131,2022-07,215.251082,2022-08,200.204437,2022-09,161.901989,2022-10,193.768631,2022-11,204.363578
141,M,US,TXG_FOB_USD,KW,6,P1M,2020-01,189.365981,2020-02,196.092481,2020-03,326.794624,2020-04,168.347674,2020-05,88.038477,2020-06,124.998294,2020-07,125.147505,2020-08,235.216049,2020-09,199.455633,2020-10,167.687835,2020-11,218.79645,2020-12,200.679609,2021-01,236.868085,2021-02,202.421227,2021-03,350.033807,2021-04,280.532233,2021-05,304.442784,2021-06,271.186342,2021-07,182.982692,2021-08,226.075518,2021-09,315.463093,2021-10,244.144759,2021-11,199.879116,2021-12,223.922832,2022-01,199.383998,2022-02,227.810808,2022-03,252.076896,2022-04,263.129377,2022-05,445.073573,2022-06,304.255336,2022-07,252.946762,2022-08,347.85125,2022-09,396.58192,2022-10,259.345396,2022-11,169.719611
142,M,US,TXG_FOB_USD,SUH,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,M,US,TXG_FOB_USD,F979,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,M,US,TXG_FOB_USD,F97,6,P1M,2020-01,3723.883415,2020-02,4361.612264,2020-03,4280.450255,2020-04,3138.957348,2020-05,2859.273648,2020-06,2779.279907,2020-07,3043.375259,2020-08,2949.364337,2020-09,3064.472166,2020-10,3716.400532,2020-11,3205.68398,2020-12,4655.806452,2021-01,3230.224223,2021-02,3271.552136,2021-03,4264.327839,2021-04,3694.265445,2021-05,3240.826724,2021-06,3722.645738,2021-07,3251.077893,2021-08,3089.424476,2021-09,3711.750646,2021-10,4262.791836,2021-11,4650.506446,2021-12,4886.669426,2022-01,3611.275628,2022-02,3673.333082,2022-03,4400.146452,2022-04,4569.550386,2022-05,4426.723745,2022-06,4281.213056,2022-07,3796.759413,2022-08,4359.762199,2022-09,4480.297319,2022-10,4857.087631,2022-11,4632.101641
145,M,US,TXG_FOB_USD,GY,6,P1M,2020-01,41.875478,2020-02,49.481145,2020-03,56.678267,2020-04,59.521087,2020-05,50.359579,2020-06,67.344045,2020-07,39.189949,2020-08,63.824482,2020-09,48.399294,2020-10,61.983656,2020-11,53.450561,2020-12,62.463977,2021-01,47.660261,2021-02,48.635499,2021-03,83.273918,2021-04,84.023194,2021-05,119.823759,2021-06,105.903511,2021-07,88.423688,2021-08,91.343897,2021-09,91.039024,2021-10,100.353793,2021-11,75.565984,2021-12,76.30658,2022-01,52.540162,2022-02,73.47116,2022-03,77.112769,2022-04,126.673442,2022-05,75.379617,2022-06,142.586318,2022-07,99.48239,2022-08,92.55114,2022-09,93.592316,2022-10,113.713562,2022-11,124.410735
146,M,US,TXG_FOB_USD,NP,6,P1M,2020-01,18.615049,2020-02,16.118593,2020-03,13.313765,2020-04,1.703701,2020-05,1.576309,2020-06,2.592225,2020-07,5.376029,2020-08,3.315366,2020-09,4.779185,2020-10,9.053071,2020-11,8.676952,2020-12,8.449771,2021-01,8.188866,2021-02,5.847007,2021-03,9.422768,2021-04,7.967544,2021-05,12.081212,2021-06,8.392582,2021-07,8.304829,2021-08,10.204872,2021-09,10.505111,2021-10,10.424348,2021-11,19.947656,2021-12,85.377159,2022-01,54.358768,2022-02,22.178926,2022-03,35.001181,2022-04,12.887316,2022-05,9.945803,2022-06,43.424434,2022-07,12.103468,2022-08,28.597919,2022-09,14.084271,2022-10,5.085737,2022-11,6.381435
147,M,US,TXG_FOB_USD,PG,6,P1M,2020-01,7.830605,2020-02,5.436768,2020-03,5.746143,2020-04,3.305282,2020-05,5.606083,2020-06,2.583912,2020-07,2.077716,2020-08,4.291043,2020-09,4.619295,2020-10,13.212928,2020-11,2.675069,2020-12,5.108682,2021-01,3.445787,2021-02,2.853118,2021-03,3.26557,2021-04,2.627613,2021-05,5.127839,2021-06,1.980898,2021-07,4.46248,2021-08,3.404775,2021-09,2.269203,2021-10,8.737934,2021-11,2.641099,2021-12,3.298375,2022-01,48.393071,2022-02,3.200824,2022-03,4.912716,2022-04,6.832295,2022-05,13.453053,2022-06,7.05323,2022-07,3.080527,2022-08,4.553163,2022-09,3.500767,2022-10,8.241455,2022-11,5.436654
148,M,US,TXG_FOB_USD,XR99,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,M,US,TXG_FOB_USD,MY,6,P1M,2020-01,1250.141071,2020-02,1132.980645,2020-03,980.992675,2020-04,1005.514429,2020-05,880.985602,2020-06,981.400761,2020-07,1055.62844,2020-08,986.757181,2020-09,916.983667,2020-10,1116.456742,2020-11,1069.880569,2020-12,1120.761957,2021-01,1123.33483,2021-02,1117.79956,2021-03,1238.711224,2021-04,1250.186957,2021-05,1321.244324,2021-06,1288.445939,2021-07,1330.130361,2021-08,1269.386515,2021-09,1202.58734,2021-10,1374.01866,2021-11,1290.963177,2021-12,1367.430341,2022-01,1355.742054,2022-02,1314.717819,2022-03,1630.08232,2022-04,1464.459871,2022-05,1512.307888,2022-06,1633.037913,2022-07,1569.373622,2022-08,1629.891938,2022-09,1483.653494,2022-10,1732.790836,2022-11,1375.022571
150,M,US,TXG_FOB_USD,TM,6,P1M,2020-01,2.519859,2020-02,1.06719,2020-03,3.69762,2020-04,1.475694,2020-05,1.311218,2020-06,3.419331,2020-07,1.844676,2020-08,1.183092,2020-09,2.513816,2020-10,5.277563,2020-11,6.886706,2020-12,1.711162,2021-01,1.08261,2021-02,1.879291,2021-03,4.656178,2021-04,2.404513,2021-05,5.147782,2021-06,5.513356,2021-07,10.077789,2021-08,13.010743,2021-09,10.624402,2021-10,14.953083,2021-11,4.137804,2021-12,5.390241,2022-01,3.541549,2022-02,3.578066,2022-03,3.548788,2022-04,3.837719,2022-05,2.330257,2022-06,1.001672,2022-07,3.751702,2022-08,2.754125,2022-09,0.783912,2022-10,5.84982,2022-11,7.180738
151,M,US,TXG_FOB_USD,W00,6,P1M,2020-01,129126.237675,2020-02,132056.588856,2020-03,134579.7131,2020-04,95774.397673,2020-05,90581.552734,2020-06,105046.706381,2020-07,112829.963971,2020-08,118049.336996,2020-09,121507.770109,2020-10,132560.376087,2020-11,126907.077791,2020-12,132564.663786,2021-01,127851.487535,2021-02,123860.9821,2021-03,152434.263849,2021-04,143701.009022,2021-05,145476.657128,2021-06,147741.05298,2021-07,143771.036991,2021-08,147906.473893,2021-09,142079.326354,2021-10,163682.138375,2021-11,156285.722655,2021-12,159510.21678,2022-01,147299.230326,2022-02,150880.07591,2022-03,179455.924346,2022-04,172936.675473,2022-05,177917.472374,2022-06,182631.481159,2022-07,175717.650566,2022-08,181048.192139,2022-09,176036.078362,2022-10,180548.656796,2022-11,170764.919087
152,M,US,TXG_FOB_USD,NE,6,P1M,2020-01,9.321249,2020-02,11.53652,2020-03,6.196743,2020-04,11.37113,2020-05,2.913522,2020-06,9.814039,2020-07,14.155167,2020-08,5.7333,2020-09,5.699645,2020-10,11.537269,2020-11,5.309196,2020-12,50.284417,2021-01,7.883398,2021-02,10.028104,2021-03,16.777135,2021-04,12.214275,2021-05,3.818234,2021-06,8.568223,2021-07,7.623422,2021-08,13.321285,2021-09,11.74213,2021-10,19.436,2021-11,10.806939,2021-12,15.21212,2022-01,10.056163,2022-02,5.587357,2022-03,2.358837,2022-04,9.499053,2022-05,9.299163,2022-06,20.297317,2022-07,6.501204,2022-08,3.726987,2022-09,5.261565,2022-10,7.079301,2022-11,10.152509
153,M,US,TXG_FOB_USD,VN,6,P1M,2020-01,875.120447,2020-02,999.211879,2020-03,1055.07369,2020-04,782.082667,2020-05,675.605758,2020-06,673.663654,2020-07,768.481573,2020-08,789.937918,2020-09,813.195122,2020-10,791.502728,2020-11,819.050202,2020-12,946.432483,2021-01,899.970164,2021-02,993.275112,2021-03,987.786239,2021-04,933.391728,2021-05,1072.19349,2021-06,844.736204,2021-07,912.971224,2021-08,956.551021,2021-09,682.080071,2021-10,784.976841,2021-11,886.388184,2021-12,1056.418165,2022-01,770.208575,2022-02,837.699441,2022-03,1098.737183,2022-04,1166.988309,2022-05,1181.420555,2022-06,1026.580174,2022-07,830.501028,2022-08,986.587671,2022-09,970.903116,2022-10,879.232538,2022-11,852.015306
154,M,US,TXG_FOB_USD,IT,6,P1M,2020-01,1742.348778,2020-02,2073.372811,2020-03,1949.092174,2020-04,1261.239452,2020-05,1377.479339,2020-06,1634.624306,2020-07,1729.256441,2020-08,1496.048856,2020-09,1740.14429,2020-10,1879.787503,2020-11,1619.540716,2020-12,1418.716269,2021-01,1746.588075,2021-02,1539.725393,2021-03,1809.633524,2021-04,1919.034666,2021-05,2136.432643,2021-06,1857.454837,2021-07,1708.258241,2021-08,1863.195889,2021-09,1623.511141,2021-10,1959.562714,2021-11,1627.911142,2021-12,1869.226563,2022-01,2053.568436,2022-02,2156.068783,2022-03,2383.007699,2022-04,2418.899239,2022-05,2598.590724,2022-06,2550.199573,2022-07,2763.9661,2022-08,1878.084302,2022-09,2060.323062,2022-10,2393.530203,2022-11,2032.825587
155,M,US,TXG_FOB_USD,E19,6,P1M,2020-01,0.39232,2020-02,0.936877,2020-03,0.681864,2020-04,0.029242,2020-05,0.359142,2020-06,0.143877,2020-07,0.269867,2020-08,0.279651,2020-09,0.330564,2020-10,0.075544,2020-11,0.048075,2020-12,0.181558,2021-01,0.170371,2021-02,0.262826,2021-03,0.051026,2021-04,0.525811,2021-05,0.75383,2021-06,0.270769,2021-07,0.292143,2021-08,1.251744,2021-09,0.243564,2021-10,0.190151,2021-11,0.292674,2021-12,0.385314,2022-01,0.452984,2022-02,0.473493,2022-03,0.574305,2022-04,0.150376,2022-05,0.298962,2022-06,0.252779,2022-07,0.220285,2022-08,0.345467,2022-09,0.274978,2022-10,0.076212,2022-11,0.226955
156,M,US,TXG_FOB_USD,AR,6,P1M,2020-01,522.737056,2020-02,521.647135,2020-03,559.452556,2020-04,355.215744,2020-05,425.064805,2020-06,505.473697,2020-07,501.414,2020-08,499.819747,2020-09,491.97416,2020-10,579.872737,2020-11,502.125495,2020-12,485.266865,2021-01,468.50796,2021-02,431.17058,2021-03,575.113037,2021-04,576.509424,2021-05,780.341968,2021-06,782.965965,2021-07,756.023005,2021-08,693.986246,2021-09,646.016934,2021-10,741.364045,2021-11,606.535624,2021-12,703.681375,2022-01,615.54808,2022-02,946.618684,2022-03,1049.979182,2022-04,1173.727944,2022-05,1145.441781,2022-06,1822.630771,2022-07,1627.813499,2022-08,1273.518812,2022-09,888.228932,2022-10,756.854631,2022-11,851.09009
157,M,US,TXG_FOB_USD,CN,6,P1M,2020-01,7215.277367,2020-02,6815.003227,2020-03,7971.889801,2020-04,8604.695406,2020-05,9641.702167,2020-06,9242.237839,2020-07,9037.041472,2020-08,11036.065342,2020-09,11536.750031,2020-10,14723.004934,2020-11,14179.314111,2020-12,14645.537676,2021-01,13015.781834,2021-02,9261.250069,2021-03,12808.857466,2021-04,11905.630501,2021-05,12404.530712,2021-06,12139.772559,2021-07,11751.586663,2021-08,11239.060205,2021-09,11028.357886,2021-10,16678.510021,2021-11,15865.223364,2021-12,13343.611899,2022-01,11475.205432,2022-02,11593.988132,2022-03,13375.086886,2022-04,11201.691921,2022-05,12321.325105,2022-06,11678.394417,2022-07,12267.235538,2022-08,12906.699996,2022-09,11953.51058,2022-10,15698.339652,2022-11,15576.005996
158,M,US,TXG_FOB_USD,UG,6,P1M,2020-01,9.843259,2020-02,7.850272,2020-03,12.127133,2020-04,3.992612,2020-05,5.244689,2020-06,7.655044,2020-07,7.449982,2020-08,10.987061,2020-09,8.345947,2020-10,9.621989,2020-11,7.032766,2020-12,4.84438,2021-01,10.239247,2021-02,27.278156,2021-03,6.393865,2021-04,5.720106,2021-05,6.319565,2021-06,5.125896,2021-07,13.787834,2021-08,5.570641,2021-09,18.107816,2021-10,3.755253,2021-11,38.586824,2021-12,26.54634,2022-01,18.049238,2022-02,19.985847,2022-03,25.815123,2022-04,12.302589,2022-05,8.876221,2022-06,33.089879,2022-07,12.572944,2022-08,5.615355,2022-09,6.471472,2022-10,9.238952,2022-11,6.011812
159,M,US,TXG_FOB_USD,NA,6,P1M,2020-01,7.851318,2020-02,6.763761,2020-03,8.974387,2020-04,4.564616,2020-05,4.755631,2020-06,4.800526,2020-07,6.878478,2020-08,1.973938,2020-09,3.630794,2020-10,4.164543,2020-11,1.737956,2020-12,4.050108,2021-01,5.487359,2021-02,2.977006,2021-03,11.421371,2021-04,2.83514,2021-05,5.978336,2021-06,4.630729,2021-07,14.769913,2021-08,6.22827,2021-09,7.607905,2021-10,15.876274,2021-11,11.302197,2021-12,3.936728,2022-01,13.418437,2022-02,13.53763,2022-03,7.498307,2022-04,9.010422,2022-05,10.204189,2022-06,10.890609,2022-07,86.054919,2022-08,14.695018,2022-09,24.129367,2022-10,7.917521,2022-11,14.078746
