,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE
128,M,XR29,TXG_FOB_USD,W00,6,P1M,2021-01,921512.149871,2021-02,929200.948385,2021-03,1114414.26363,2021-04,1035695.37181,2021-05,1034304.135442,2021-06,1103079.100273,2021-07,1063284.99041,2021-08,997115.008003,2021-09,1088059.001645,2021-10,1124730.452778,2021-11,1152720.570777,2021-12,1132881.532087,2022-01,1068200.750504,2022-02,1086511.05312,2022-03,1264638.400703,2022-04,1139795.22918,2022-05,1197082.422681,2022-06,1214988.564707,2022-07,1152836.96044,2022-08,1137333.055654,2022-09,1188871.100607,2022-10,1137527.370122,2022-11,1175147.343224,2022-12,1136781.175524
129,M,CN,TXG_FOB_USD,W00,6,P1M,2021-01,264017.32327,2021-02,204854.674423,2021-03,241133.30098,2021-04,263922.76144,2021-05,263921.53875,2021-06,281416.25075,2021-07,282661.27327,2021-08,294313.97704,2021-09,305735.32017,2021-10,300219.78255,2021-11,325523.56545,2021-12,340497.20457,2022-01,327284.14136,2022-02,217416.21448,2022-03,276082.93157,2022-04,273617.65841,2022-05,308243.79857,2022-06,331261.24595,2022-07,332960.41493,2022-08,314918.67343,2022-09,322752.62452,2022-10,298370.13869,2022-11,295498.19435,2022-12,306075.45449
130,M,NP,TXG_FOB_USD,W00,6,P1M,2021-01,81.125829,2021-02,85.9192,2021-03,108.426055,2021-04,121.741345,2021-05,109.392289,2021-06,139.685809,2021-07,177.800347,2021-08,190.720445,2021-09,201.197693,2021-10,189.434422,2021-11,144.000214,2021-12,154.648456,2022-01,116.559169,2022-02,124.391104,2022-03,120.984639,2022-04,119.451958,2022-05,92.789447,2022-06,104.103813,2022-07,114.81737,2022-08,120.895236,2022-09,111.344139,2022-10,96.822537,2022-11,109.786005,2022-12,109.609066
131,M,SG,TXG_FOB_USD,W00,6,P1M,2021-01,33724.42461,2021-02,31900.513622,2021-03,41021.165386,2021-04,37555.006818,2021-05,37104.946521,2021-06,38295.545752,2021-07,37784.461779,2021-08,37058.834626,2021-09,40980.500284,2021-10,38639.124503,2021-11,40408.947832,2021-12,42408.045866,2022-01,40665.773508,2022-02,38680.707211,2022-03,46453.688059,2022-04,44252.133493,2022-05,43499.707978,2022-06,46440.736075,2022-07,46125.309049,2022-08,45804.654418,2022-09,44208.811128,2022-10,40039.420222,2022-11,39164.733935,2022-12,40680.534985
132,M,CD,TXG_FOB_USD,W00,6,P1M,2021-01,1565.696063,2021-02,2063.18758,2021-03,2246.977765,2021-04,3375.11459,2021-05,2237.807813,2021-06,2348.282271,2021-07,2563.294519,2021-08,2603.552137,2021-09,2035.976959,2021-10,2092.69773,2021-11,2203.904097,2021-12,2044.586902,2022-01,3633.899625,2022-02,3140.65119,2022-03,2972.39476,2022-04,4304.628933,2022-05,4096.201152,2022-06,5407.656837,2022-07,4902.237916,2022-08,4199.312772,2022-09,1959.782978,2022-10,2081.729643,2022-11,2301.108684,2022-12,2271.410855
133,M,SL,TXG_FOB_USD,W00,6,P1M,2021-01,27.153385,2021-02,23.906093,2021-03,31.057559,2021-04,32.531801,2021-05,30.085654,2021-06,29.255071,2021-07,34.903991,2021-08,35.29502,2021-09,40.996253,2021-10,36.59751,2021-11,37.51787,2021-12,50.478547,2022-01,35.161215,2022-02,34.21418,2022-03,49.41813,2022-04,39.088232,2022-05,39.992636,2022-06,38.960975,2022-07,68.12745,2022-08,37.582671,2022-09,40.720646,2022-10,33.50846,2022-11,35.561771,2022-12,38.222199
134,M,DZ,TXG_FOB_USD,W00,6,P1M,2021-01,2111.486387,2021-02,2619.861697,2021-03,2922.300852,2021-04,3206.461493,2021-05,3024.578753,2021-06,3260.226673,2021-07,3356.481308,2021-08,3166.619784,2021-09,3350.201666,2021-10,4799.856713,2021-11,2874.290279,2021-12,3742.477792,2022-01,4019.403141,2022-02,4040.036843,2022-03,5169.013882,2022-04,5300.499497,2022-05,5695.53793,2022-06,5944.216145,2022-07,5093.43643,2022-08,6642.142159,2022-09,5764.250188,2022-10,5781.34006,2022-11,5717.806641,2022-12,5934.529662
135,M,SB,TXG_FOB_USD,W00,6,P1M,2021-01,27.487973,2021-02,24.180894,2021-03,20.391717,2021-04,44.313658,2021-05,25.898151,2021-06,38.672241,2021-07,28.746465,2021-08,19.891684,2021-09,38.603527,2021-10,25.569633,2021-11,34.11861,2021-12,28.18884,2022-01,27.897077,2022-02,45.095043,2022-03,30.235432,2022-04,33.432807,2022-05,29.798913,2022-06,30.695906,2022-07,24.721797,2022-08,30.719316,2022-09,43.72448,2022-10,26.834984,2022-11,31.708649,2022-12,23.7337
136,M,MW,TXG_FOB_USD,W00,6,P1M,2021-01,107.544636,2021-02,119.65545,2021-03,69.471446,2021-04,70.10971,2021-05,79.711688,2021-06,69.166806,2021-07,99.926628,2021-08,100.663168,2021-09,76.148034,2021-10,80.726807,2021-11,76.9935,2021-12,119.603155,2022-01,91.095702,2022-02,126.225123,2022-03,105.143679,2022-04,73.777564,2022-05,76.469407,2022-06,84.713656,2022-07,62.813329,2022-08,56.974116,2022-09,73.891572,2022-10,98.339703,2022-11,107.993649,2022-12,96.1703
137,M,AR,TXG_FOB_USD,W00,6,P1M,2021-01,4893.387241,2021-02,4758.652641,2021-03,5696.956742,2021-04,6119.104786,2021-05,6808.144208,2021-06,7004.338681,2021-07,7243.402451,2021-08,8084.269159,2021-09,7562.401989,2021-10,6851.423988,2021-11,6146.149078,2021-12,6460.830114,2022-01,5495.517005,2022-02,6407.390732,2022-03,7291.853752,2022-04,8313.088308,2022-05,8213.542599,2022-06,8420.790155,2022-07,7793.112216,2022-08,7466.500764,2022-09,7314.402455,2022-10,7827.28639,2022-11,7979.006163,2022-12,7549.640213
138,M,JP,TXG_FOB_USD,W00,6,P1M,2021-01,55735.597776,2021-02,57302.81771,2021-03,67908.806124,2021-04,65795.509783,2021-05,57371.984818,2021-06,65591.710042,2021-07,66772.289624,2021-08,60136.046456,2021-09,62067.095938,2021-10,63503.464615,2021-11,64613.459443,2021-12,69367.381055,2022-01,55126.989445,2022-02,62404.07695,2022-03,71383.870382,2022-04,63976.378632,2022-05,56267.958466,2022-06,64384.70486,2022-07,64037.826656,2022-08,59595.95116,2022-09,61552.596522,2022-10,61231.25166,2022-11,61874.416694,2022-12,64884.40976
139,M,US,TXG_FOB_USD,W00,6,P1M,2021-01,127851.487535,2021-02,123860.9821,2021-03,152434.263849,2021-04,143701.009022,2021-05,145476.657128,2021-06,147741.05298,2021-07,143771.036991,2021-08,147906.473893,2021-09,142079.326354,2021-10,163682.138375,2021-11,156285.722655,2021-12,159510.21678,2022-01,147299.230326,2022-02,150880.07591,2022-03,179455.924346,2022-04,172936.675473,2022-05,177917.472374,2022-06,182631.481159,2022-07,175717.650566,2022-08,181048.192139,2022-09,176036.078362,2022-10,180548.656796,2022-11,170764.919087,2022-12,168820.032917
140,M,IQ,TXG_FOB_USD,W00,6,P1M,2021-01,5407.149017,2021-02,5595.764682,2021-03,5335.8865,2021-04,6907.809856,2021-05,6139.034147,2021-06,5841.843941,2021-07,7494.619049,2021-08,6747.462837,2021-09,7925.934961,2021-10,6516.396036,2021-11,8592.368023,2021-12,8735.336784,2022-01,8676.658816,2022-02,8675.670838,2022-03,11278.531113,2022-04,10623.690148,2022-05,11665.473749,2022-06,11396.298155,2022-07,11679.515842,2022-08,10642.024533,2022-09,10553.501174,2022-10,9993.300458,2022-11,10263.286205,2022-12,8979.89422
141,M,NC,TXG_FOB_USD,W00,6,P1M,2021-01,71.824721,2021-02,60.86098,2021-03,120.817537,2021-04,103.880095,2021-05,92.70535,2021-06,115.659947,2021-07,105.463974,2021-08,122.434481,2021-09,111.936303,2021-10,120.109454,2021-11,139.467136,2021-12,172.771109,2022-01,94.368716,2022-02,101.468609,2022-03,100.426779,2022-04,149.188092,2022-05,205.717377,2022-06,164.965137,2022-07,166.404228,2022-08,137.295733,2022-09,99.258791,2022-10,151.227268,2022-11,119.395211,2022-12,104.307011
142,M,KG,TXG_FOB_USD,W00,6,P1M,2021-01,99.492063,2021-02,137.716822,2021-03,187.737132,2021-04,166.310221,2021-05,146.609383,2021-06,119.703886,2021-07,101.885519,2021-08,112.638111,2021-09,121.84301,2021-10,155.110996,2021-11,131.012577,2021-12,178.888775,2022-01,111.168604,2022-02,139.061349,2022-03,125.82833,2022-04,142.403988,2022-05,202.494346,2022-06,239.485401,2022-07,131.878388,2022-08,148.664904,2022-09,146.539005,2022-10,474.111083,2022-11,165.826187,2022-12,159.233449
143,M,EC,TXG_FOB_USD,W00,6,P1M,2021-01,1814.879772,2021-02,1872.492896,2021-03,2092.597383,2021-04,2099.304467,2021-05,2220.923691,2021-06,2272.930103,2021-07,2219.523966,2021-08,2245.066157,2021-09,2219.646145,2021-10,2577.654438,2021-11,2608.255231,2021-12,2102.472799,2022-01,2455.625816,2022-02,2610.7807,2022-03,3111.831951,2022-04,3426.89668,2022-05,3506.863322,2022-06,3572.255854,2022-07,3273.119013,2022-08,3511.156043,2022-09,3503.130668,2022-10,2785.018988,2022-11,3201.356671,2022-12,3017.942362
144,M,A10,TXG_FOB_USD,W00,6,P1M,2021-01,75541.295261,2021-02,81767.730766,2021-03,100525.487976,2021-04,99565.846595,2021-05,101642.300428,2021-06,105686.946134,2021-07,102265.399725,2021-08,103661.87159,2021-09,101993.044587,2021-10,100689.078116,2021-11,103304.611065,2021-12,111053.699148,2022-01,90165.396147,2022-02,105410.294654,2022-03,124733.403693,2022-04,118402.242726,2022-05,122643.014562,2022-06,128540.764039,2022-07,119106.699706,2022-08,123252.902002,2022-09,121559.468586,2022-10,115367.160156,2022-11,117187.838649,2022-12,117722.942157
145,M,KW,TXG_FOB_USD,W00,6,P1M,2021-01,4023.261809,2021-02,4496.002506,2021-03,5007.536282,2021-04,4674.891723,2021-05,5613.516957,2021-06,6220.185431,2021-07,6589.682167,2021-08,5780.046591,2021-09,5838.505854,2021-10,6493.933696,2021-11,7292.47425,2021-12,6273.517428,2022-01,6145.773315,2022-02,6948.295387,2022-03,7797.187354,2022-04,8246.217839,2022-05,9314.253938,2022-06,7790.882803,2022-07,10200.895335,2022-08,8129.768752,2022-09,7595.533261,2022-10,8310.271039,2022-11,6213.375388,2022-12,7369.829194
146,M,BY,TXG_FOB_USD,W00,6,P1M,2021-01,2470.1689,2021-02,2732.0664,2021-03,3111.18,2021-04,3209.6858,2021-05,3093.3184,2021-06,3172.1327,2021-07,3297.6766,2021-08,3521.1467,2021-09,3627.6284,2021-10,3795.0266,2021-11,4244.4443,2021-12,3712.4963,2022-01,3299.0999,2022-02,3000.6694,2022-03,2427.0197,2022-04,2474.7097,2022-05,2775.0929,2022-06,3160.0903,2022-07,3051.329353,2022-08,2888.074284,2022-09,3490.566437,2022-10,2477.767494,2022-11,2618.054683,2022-12,2682.302165
147,M,BJ,TXG_FOB_USD,W00,6,P1M,2021-01,62.579983,2021-02,52.588853,2021-03,78.184684,2021-04,130.179383,2021-05,84.839361,2021-06,108.823906,2021-07,99.296509,2021-08,126.625046,2021-09,80.780493,2021-10,55.149881,2021-11,74.655071,2021-12,70.09629,2022-01,96.253317,2022-02,90.070106,2022-03,112.663431,2022-04,81.650446,2022-05,131.827624,2022-06,118.588802,2022-07,154.913814,2022-08,153.958259,2022-09,111.435369,2022-10,87.201258,2022-11,73.928448,2022-12,124.824533
148,M,GD,TXG_FOB_USD,W00,6,P1M,2021-01,1.235946,2021-02,1.12405,2021-03,1.68399,2021-04,1.40438,2021-05,1.543439,2021-06,1.468292,2021-07,1.566353,2021-08,1.175498,2021-09,1.225537,2021-10,1.145523,2021-11,1.670785,2021-12,1.413435,2022-01,0.906169,2022-02,1.29982,2022-03,2.231155,2022-04,1.931958,2022-05,1.846492,2022-06,1.629979,2022-07,1.513048,2022-08,1.103633,2022-09,1.058418,2022-10,1.371749,2022-11,1.312903,2022-12,1.582208
149,M,RS,TXG_FOB_USD,W00,6,P1M,2021-01,1654.292142,2021-02,1920.590708,2021-03,2260.003507,2021-04,2097.181565,2021-05,2014.641954,2021-06,2187.33986,2021-07,2195.921985,2021-08,2043.012622,2021-09,2324.686367,2021-10,2292.047029,2021-11,2317.472656,2021-12,2252.167236,2022-01,2046.778611,2022-02,2316.180902,2022-03,2734.938526,2022-04,2422.633205,2022-05,2522.385644,2022-06,2560.253654,2022-07,2314.403829,2022-08,2251.349535,2022-09,2538.250954,2022-10,2431.881236,2022-11,2481.247696,2022-12,2436.674855
150,M,IR,TXG_FOB_USD,W00,6,P1M,2021-01,1285.063813,2021-02,1187.155026,2021-03,1440.036419,2021-04,1306.281391,2021-05,1380.999014,2021-06,1477.940618,2021-07,1365.835885,2021-08,1559.55713,2021-09,1370.57175,2021-10,1402.863847,2021-11,1696.94268,2021-12,2622.721867,2022-01,1663.306154,2022-02,1538.130609,2022-03,1840.481254,2022-04,1493.188046,2022-05,1743.132978,2022-06,1959.454982,2022-07,1425.716175,2022-08,1470.94204,2022-09,1362.857284,2022-10,1330.619779,2022-11,1371.637375,2022-12,1331.977285
151,M,PH,TXG_FOB_USD,W00,6,P1M,2021-01,5521.466749,2021-02,5350.328934,2021-03,6772.036154,2021-04,5780.455377,2021-05,5941.446905,2021-06,6575.888284,2021-07,6485.442745,2021-08,6539.616367,2021-09,6688.729028,2021-10,6412.082598,2021-11,6273.257628,2021-12,6278.718818,2022-01,6045.941137,2022-02,6200.981978,2022-03,7175.329603,2022-04,6141.570031,2022-05,6319.256581,2022-06,7192.942825,2022-07,6865.480474,2022-08,7262.410442,2022-09,7147.939566,2022-10,7705.85357,2022-11,7096.475,2022-12,5797.733943
152,M,CH,TXG_FOB_USD,W00,6,P1M,2021-01,27601.991593,2021-02,28621.58518,2021-03,35358.147082,2021-04,31493.570156,2021-05,29165.702802,2021-06,33521.827181,2021-07,30975.245809,2021-08,29988.925048,2021-09,32189.494827,2021-10,33824.21303,2021-11,36694.262762,2021-12,29966.586934,2022-01,31689.627952,2022-02,34979.032252,2022-03,38520.849335,2022-04,28939.615107,2022-05,32778.108022,2022-06,31650.960271,2022-07,35426.018014,2022-08,31025.234181,2022-09,36419.271784,2022-10,33782.956492,2022-11,33760.486502,2022-12,32734.462777
153,M,BH,TXG_FOB_USD,W00,6,P1M,2021-01,1201.613318,2021-02,1149.883641,2021-03,1443.564991,2021-04,1268.700496,2021-05,1467.776304,2021-06,1061.737732,2021-07,1421.785054,2021-08,1251.519065,2021-09,1701.194908,2021-10,1478.397584,2021-11,2002.562476,2021-12,2041.028187,2022-01,2186.132311,2022-02,1699.739252,2022-03,2092.716674,2022-04,2393.576825,2022-05,2141.209536,2022-06,2296.738106,2022-07,2039.367178,2022-08,2283.104171,2022-09,2116.636297,2022-10,1526.762662,2022-11,1789.55362,2022-12,1750.119276
154,M,HR,TXG_FOB_USD,W00,6,P1M,2021-01,1388.143369,2021-02,1575.662708,2021-03,1937.481694,2021-04,1841.408335,2021-05,1865.055705,2021-06,1961.83045,2021-07,1850.921547,2021-08,1517.406469,2021-09,1917.084097,2021-10,1978.121813,2021-11,2114.076781,2021-12,1930.327587,2022-01,1708.800134,2022-02,1899.642965,2022-03,2173.680907,2022-04,2014.436341,2022-05,2165.824324,2022-06,2288.890586,2022-07,2206.059304,2022-08,1913.524227,2022-09,2478.087454,2022-10,2097.721147,2022-11,2342.989751,2022-12,2015.996167
155,M,TM,TXG_FOB_USD,W00,6,P1M,2021-01,606.16646,2021-02,695.758301,2021-03,592.391827,2021-04,691.908811,2021-05,783.289537,2021-06,749.201183,2021-07,747.293245,2021-08,831.641089,2021-09,843.845676,2021-10,749.705099,2021-11,965.069162,2021-12,1093.144217,2022-01,872.906093,2022-02,946.834541,2022-03,856.635514,2022-04,949.057703,2022-05,1094.855395,2022-06,979.195819,2022-07,1003.719416,2022-08,1232.629079,2022-09,1236.858861,2022-10,1083.023239,2022-11,1341.569754,2022-12,1223.375231
156,M,GB,TXG_FOB_USD,W00,6,P1M,2021-01,28784.223496,2021-02,34714.956129,2021-03,38029.329806,2021-04,37988.739194,2021-05,39645.603623,2021-06,39072.779934,2021-07,37441.421983,2021-08,33004.022869,2021-09,39308.307538,2021-10,46206.444185,2021-11,40100.959664,2021-12,45312.573383,2022-01,35574.073512,2022-02,40004.88239,2022-03,45077.027687,2022-04,39420.025248,2022-05,45386.638624,2022-06,40685.307141,2022-07,44495.59477,2022-08,45785.616045,2022-09,47889.934359,2022-10,46930.109169,2022-11,49010.594673,2022-12,48869.952194
157,M,TO,TXG_FOB_USD,W00,6,P1M,2021-01,2.427482,2021-02,1.028647,2021-03,2.933475,2021-04,7.269042,2021-05,1.340778,2021-06,1.592266,2021-07,1.03454,2021-08,1.248139,2021-09,2.081768,2021-10,1.988756,2021-11,4.627189,2021-12,3.896238,2022-01,2.564156,2022-02,1.849887,2022-03,0.857595,2022-04,1.009967,2022-05,4.58685,2022-06,1.826454,2022-07,1.636647,2022-08,1.547233,2022-09,2.225247,2022-10,1.899432,2022-11,2.870506,2022-12,3.719008
158,M,UA,TXG_FOB_USD,W00,6,P1M,2021-01,3927.453214,2021-02,4548.093003,2021-03,5231.25517,2021-04,5362.334382,2021-05,5547.339,2021-06,5318.224,2021-07,5583.603734,2021-08,6272.741816,2021-09,4164.452346,2021-10,6253.872113,2021-11,6795.320772,2021-12,6821.777927,2022-01,6020.568874,2022-02,5430.015399,2022-03,2654.090357,2022-04,2673.554498,2022-05,2931.041398,2022-06,3177.236124,2022-07,2928.42325,2022-08,3361.786597,2022-09,4144.451061,2022-10,3805.015088,2022-11,3830.563657,2022-12,3486.454291
159,M,1C_198,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,M,OM,TXG_FOB_USD,W00,6,P1M,2021-01,1607.335745,2021-02,1450.704343,2021-03,1761.560154,2021-04,1660.234082,2021-05,1490.316718,2021-06,1457.349115,2021-07,1388.044848,2021-08,1485.647274,2021-09,1459.868955,2021-10,1374.538908,2021-11,1565.822052,2021-12,1759.065876,2022-01,1763.361921,2022-02,1516.429066,2022-03,1811.698445,2022-04,1828.282002,2022-05,2254.350995,2022-06,2174.247513,2022-07,1997.631261,2022-08,1660.722948,2022-09,2118.9898,2022-10,1780.702327,2022-11,1744.324371,2022-12,1688.670182
161,M,MU,TXG_FOB_USD,W00,6,P1M,2021-01,157.488889,2021-02,188.824403,2021-03,135.936179,2021-04,132.871237,2021-05,108.619779,2021-06,133.66044,2021-07,132.558257,2021-08,138.981717,2021-09,126.242169,2021-10,118.751659,2021-11,157.070484,2021-12,118.972942,2022-01,108.906135,2022-02,97.564082,2022-03,149.980061,2022-04,136.843387,2022-05,132.304657,2022-06,142.90453,2022-07,139.959082,2022-08,139.60567,2022-09,151.20537,2022-10,144.279451,2022-11,144.322343,2022-12,158.644697
162,M,CA,TXG_FOB_USD,W00,6,P1M,2021-01,36900.661318,2021-02,35705.406276,2021-03,42769.490268,2021-04,38881.043257,2021-05,40821.112496,2021-06,45143.981523,2021-07,40933.32006,2021-08,42783.348766,2021-09,41458.991717,2021-10,43707.437181,2021-11,46723.788082,2021-12,45911.895129,2022-01,43448.194446,2022-02,42583.878851,2022-03,53902.663751,2022-04,50506.409943,2022-05,55046.478147,2022-06,56146.944405,2022-07,51066.733039,2022-08,51942.476569,2022-09,49640.469176,2022-10,48613.773026,2022-11,47912.58084,2022-12,46147.110037
163,M,NE,TXG_FOB_USD,W00,6,P1M,2021-01,20.722017,2021-02,45.977438,2021-03,45.045126,2021-04,164.362114,2021-05,59.506941,2021-06,143.257615,2021-07,20.536029,2021-08,27.607332,2021-09,27.070584,2021-10,72.784906,2021-11,63.725142,2021-12,30.110379,2022-01,56.307009,2022-02,60.18052,2022-03,100.919321,2022-04,61.648194,2022-05,57.46202,2022-06,49.466145,2022-07,29.921125,2022-08,15.953019,2022-09,36.014275,2022-10,30.222058,2022-11,49.19297,2022-12,16.041243
164,M,HN,TXG_FOB_USD,W00,6,P1M,2021-01,303.818184,2021-02,350.585499,2021-03,416.496548,2021-04,397.347895,2021-05,426.114338,2021-06,403.632616,2021-07,393.206779,2021-08,346.43195,2021-09,338.794589,2021-10,302.655176,2021-11,531.497379,2021-12,580.020301,2022-01,544.121965,2022-02,640.776478,2022-03,762.489875,2022-04,711.689048,2022-05,751.343439,2022-06,698.059217,2022-07,654.402369,2022-08,672.494153,2022-09,615.933306,2022-10,531.307196,2022-11,554.601359,2022-12,432.079542
165,M,DJ,TXG_FOB_USD,W00,6,P1M,2021-01,26.559536,2021-02,26.675213,2021-03,27.101352,2021-04,24.826015,2021-05,28.897488,2021-06,43.934466,2021-07,35.386258,2021-08,25.935513,2021-09,23.724597,2021-10,36.367288,2021-11,22.904147,2021-12,39.844624,2022-01,30.894432,2022-02,24.906253,2022-03,23.08242,2022-04,29.382566,2022-05,39.159194,2022-06,23.210455,2022-07,27.440298,2022-08,24.470406,2022-09,33.924376,2022-10,30.138232,2022-11,46.311165,2022-12,44.110452
166,M,KE,TXG_FOB_USD,W00,6,P1M,2021-01,534.64574,2021-02,523.045378,2021-03,632.61588,2021-04,649.667344,2021-05,638.586607,2021-06,532.78626,2021-07,573.395996,2021-08,544.210585,2021-09,500.086683,2021-10,547.318152,2021-11,555.194109,2021-12,499.023292,2022-01,538.534846,2022-02,599.027307,2022-03,569.093844,2022-04,589.169526,2022-05,687.348337,2022-06,612.083806,2022-07,537.686447,2022-08,729.434858,2022-09,597.562558,2022-10,606.613028,2022-11,576.742627,2022-12,576.415634
167,M,YE,TXG_FOB_USD,W00,6,P1M,2021-01,2.409428,2021-02,4.56052,2021-03,4.11281,2021-04,4.903257,2021-05,4.998324,2021-06,5.167296,2021-07,10.8177,2021-08,5.920148,2021-09,14.112367,2021-10,7.753179,2021-11,2.73366,2021-12,65.215128,2022-01,5.062537,2022-02,6.726654,2022-03,8.779817,2022-04,12.183803,2022-05,7.961373,2022-06,17.295473,2022-07,3.393018,2022-08,8.461744,2022-09,3.318114,2022-10,2.925613,2022-11,7.481573,2022-12,7.132111
168,M,BR,TXG_FOB_USD,W00,6,P1M,2021-01,14943.309366,2021-02,16355.968775,2021-03,24308.181252,2021-04,26082.69962,2021-05,26948.280926,2021-06,28316.438793,2021-07,25587.421554,2021-08,27294.214667,2021-09,24271.932032,2021-10,22602.637234,2021-11,20501.76621,2021-12,24432.406778,2022-01,19780.390403,2022-02,23513.664731,2022-03,29409.587271,2022-04,28963.029041,2022-05,29648.65329,2022-06,32743.972401,2022-07,29845.679696,2022-08,30781.272695,2022-09,28626.954294,2022-10,26868.169983,2022-11,27636.417588,2022-12,26645.287802
169,M,EG,TXG_FOB_USD,W00,6,P1M,2021-01,2536.383939,2021-02,2717.265641,2021-03,3430.416985,2021-04,2915.646551,2021-05,3137.973647,2021-06,3644.160682,2021-07,2958.710775,2021-08,3279.103316,2021-09,3469.309405,2021-10,3776.281662,2021-11,4495.141148,2021-12,4336.362299,2022-01,4006.215645,2022-02,4076.509644,2022-03,5353.188005,2022-04,4673.329072,2022-05,3919.734046,2022-06,2921.248417,2022-07,3135.681803,2022-08,3341.385463,2022-09,4142.539254,2022-10,3601.174995,2022-11,4323.066042,2022-12,4867.154604
170,M,VE,TXG_FOB_USD,W00,6,P1M,2021-01,231.634944,2021-02,248.005401,2021-03,361.372211,2021-04,259.224125,2021-05,217.276075,2021-06,265.845852,2021-07,351.753009,2021-08,327.166282,2021-09,317.873102,2021-10,250.341532,2021-11,370.66627,2021-12,390.652322,2022-01,341.127526,2022-02,320.505261,2022-03,411.972972,2022-04,341.959498,2022-05,432.224274,2022-06,360.559088,2022-07,859.586497,2022-08,595.728422,2022-09,399.680119,2022-10,317.163155,2022-11,524.89149,2022-12,414.231214
171,M,MA,TXG_FOB_USD,W00,6,P1M,2021-01,2803.088439,2021-02,2681.151458,2021-03,3177.620009,2021-04,2911.216442,2021-05,2459.72226,2021-06,3044.463138,2021-07,2526.667562,2021-08,2966.273931,2021-09,3271.186049,2021-10,3106.69803,2021-11,3630.806794,2021-12,3951.9565,2022-01,3260.042613,2022-02,3438.966906,2022-03,3889.484302,2022-04,3867.182825,2022-05,3597.465742,2022-06,3770.403623,2022-07,2744.021773,2022-08,2883.723293,2022-09,3647.088821,2022-10,4033.936233,2022-11,4181.618184,2022-12,4069.632409
172,M,AZ,TXG_FOB_USD,W00,6,P1M,2021-01,1623.9742,2021-02,1163.9768,2021-03,1349.9015,2021-04,2226.3276,2021-05,1062.9061,2021-06,1383.8916,2021-07,2582.4497,2021-08,1541.7655,2021-09,1694.862,2021-10,2219.0886,2021-11,2951.6566,2021-12,2407.2041,2022-01,3086.6641,2022-02,2895.9831,2022-03,2011.3014,2022-04,3839.3811,2022-05,3591.668,2022-06,3063.448,2022-07,4093.3907,2022-08,3702.315,2022-09,3316.8034,2022-10,5162.0923,2022-11,1628.9764,2022-12,1754.4107
173,M,RO,TXG_FOB_USD,W00,6,P1M,2021-01,6519.733668,2021-02,6934.061565,2021-03,7687.903303,2021-04,7374.078383,2021-05,7148.022705,2021-06,7441.059836,2021-07,7445.210078,2021-08,6609.241235,2021-09,7399.181606,2021-10,7519.335525,2021-11,8014.506016,2021-12,7295.781057,2022-01,7646.56703,2022-02,7985.546015,2022-03,9064.76047,2022-04,7452.198495,2022-05,8457.621185,2022-06,8310.495598,2022-07,8039.404724,2022-08,7736.942268,2022-09,8485.705721,2022-10,7835.5321,2022-11,8583.903539,2022-12,7108.289618
174,M,NI,TXG_FOB_USD,W00,6,P1M,2021-01,255.282378,2021-02,290.273706,2021-03,350.97312,2021-04,302.678114,2021-05,311.336177,2021-06,316.525739,2021-07,312.699952,2021-08,276.942592,2021-09,255.176947,2021-10,266.494261,2021-11,277.885814,2021-12,296.849168,2022-01,326.79409,2022-02,318.597944,2022-03,391.937179,2022-04,359.228034,2022-05,396.131671,2022-06,365.432413,2022-07,332.906548,2022-08,318.321228,2022-09,264.34292,2022-10,276.54673,2022-11,245.266354,2022-12,282.935167
