,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
67,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21000.0,False,21,1000 KG,21.0,False,21000.0,False,0.0,False,34203.0,0.0,34203.0,0,False,True
68,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,243000.0,False,21,1000 KG,243.0,False,243000.0,False,0.0,False,351195.0,0.0,351195.0,0,False,True
69,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,440000.0,False,21,1000 KG,440.0,False,440000.0,False,0.0,False,197448.0,0.0,197448.0,0,False,True
70,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,214,DOM,Dominican Rep.,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9000.0,False,21,1000 KG,9.0,False,9000.0,False,0.0,False,7043.0,0.0,7043.0,0,False,True
71,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12000.0,False,21,1000 KG,12.0,False,12000.0,False,0.0,False,8654.0,0.0,8654.0,0,False,True
72,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,360,IDN,Indonesia,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8000.0,False,21,1000 KG,8.0,False,8000.0,False,0.0,False,12008.0,0.0,12008.0,0,False,True
73,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90000.0,False,21,1000 KG,90.0,False,90000.0,False,0.0,False,53013.0,0.0,53013.0,0,False,True
74,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300000.0,False,21,1000 KG,300.0,False,300000.0,False,0.0,False,99071.0,0.0,99071.0,0,False,True
75,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,586,PAK,Pakistan,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,21,1000 KG,1.0,False,1000.0,False,0.0,False,4800.0,0.0,4800.0,0,False,True
76,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33000.0,False,21,1000 KG,33.0,False,33000.0,False,0.0,False,29295.0,0.0,29295.0,0,False,True
77,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,661000.0,False,21,1000 KG,661.0,False,661000.0,False,0.0,False,250085.0,0.0,250085.0,0,False,True
78,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18000.0,False,21,1000 KG,18.0,False,18000.0,False,0.0,False,9862.0,0.0,9862.0,0,False,True
79,C,M,20200601,2020,6,202006,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19116000.0,False,21,1000 KG,19116.0,False,19116000.0,False,0.0,False,7204009.0,0.0,7204009.0,0,False,True
80,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67346000.0,False,21,1000 KG,67346.0,False,67346000.0,False,0.0,False,12397987.0,0.0,12397987.0,0,False,True
81,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28000.0,False,21,1000 KG,28.0,False,28000.0,False,0.0,False,8298.0,0.0,8298.0,0,False,True
82,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15000.0,False,21,1000 KG,15.0,False,15000.0,False,0.0,False,8595.0,0.0,8595.0,0,False,True
83,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,143000.0,False,21,1000 KG,143.0,False,143000.0,False,0.0,False,418897.0,0.0,418897.0,0,False,True
84,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,496000.0,False,21,1000 KG,496.0,False,496000.0,False,0.0,False,270214.0,0.0,270214.0,0,False,True
85,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,119000.0,False,21,1000 KG,119.0,False,119000.0,False,0.0,False,114024.0,0.0,114024.0,0,False,True
86,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,350000.0,False,21,1000 KG,350.0,False,350000.0,False,0.0,False,129197.0,0.0,129197.0,0,False,True
87,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43000.0,False,21,1000 KG,43.0,False,43000.0,False,0.0,False,25584.0,0.0,25584.0,0,False,True
88,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47680000.0,False,21,1000 KG,47680.0,False,47680000.0,False,0.0,False,4411320.0,0.0,4411320.0,0,False,True
89,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,125000.0,False,21,1000 KG,125.0,False,125000.0,False,0.0,False,31183.0,0.0,31183.0,0,False,True
90,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18320000.0,False,21,1000 KG,18320.0,False,18320000.0,False,0.0,False,6971188.0,0.0,6971188.0,0,False,True
91,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,818,EGY,Egypt,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26000.0,False,21,1000 KG,26.0,False,26000.0,False,0.0,False,4356.0,0.0,4356.0,0,False,True
92,C,M,20200701,2020,7,202007,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,21,1000 KG,1.0,False,1000.0,False,0.0,False,5131.0,0.0,5131.0,0,False,True
93,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25918000.0,False,21,1000 KG,25918.0,False,25918000.0,False,0.0,False,9529680.0,0.0,9529680.0,0,False,True
94,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,196000.0,False,21,1000 KG,196.0,False,196000.0,False,0.0,False,106327.0,0.0,106327.0,0,False,True
95,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27000.0,False,21,1000 KG,27.0,False,27000.0,False,0.0,False,21888.0,0.0,21888.0,0,False,True
96,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37000.0,False,21,1000 KG,37.0,False,37000.0,False,0.0,False,79523.0,0.0,79523.0,0,False,True
97,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1351000.0,False,21,1000 KG,1351.0,False,1351000.0,False,0.0,False,597664.0,0.0,597664.0,0,False,True
98,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9000.0,False,21,1000 KG,9.0,False,9000.0,False,0.0,False,22973.0,0.0,22973.0,0,False,True
99,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,376,ISR,Israel,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000.0,False,21,1000 KG,5.0,False,5000.0,False,0.0,False,5109.0,0.0,5109.0,0,False,True
100,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52000.0,False,21,1000 KG,52.0,False,52000.0,False,0.0,False,34619.0,0.0,34619.0,0,False,True
101,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,261000.0,False,21,1000 KG,261.0,False,261000.0,False,0.0,False,94484.0,0.0,94484.0,0,False,True
102,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216000.0,False,21,1000 KG,216.0,False,216000.0,False,0.0,False,145777.0,0.0,145777.0,0,False,True
103,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1681000.0,False,21,1000 KG,1681.0,False,1681000.0,False,0.0,False,490032.0,0.0,490032.0,0,False,True
104,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,155000.0,False,21,1000 KG,155.0,False,155000.0,False,0.0,False,58588.0,0.0,58588.0,0,False,True
105,C,M,20200801,2020,8,202008,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21928000.0,False,21,1000 KG,21928.0,False,21928000.0,False,0.0,False,7872696.0,0.0,7872696.0,0,False,True
106,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26430000.0,False,21,1000 KG,26430.0,False,26430000.0,False,0.0,False,10085652.0,0.0,10085652.0,0,False,True
107,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,8,ALB,Albania,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22000.0,False,21,1000 KG,22.0,False,22000.0,False,0.0,False,6505.0,0.0,6505.0,0,False,True
108,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,100,BGR,Bulgaria,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20000.0,False,21,1000 KG,20.0,False,20000.0,False,0.0,False,16907.0,0.0,16907.0,0,False,True
109,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,174000.0,False,21,1000 KG,174.0,False,174000.0,False,0.0,False,286588.0,0.0,286588.0,0,False,True
110,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,741000.0,False,21,1000 KG,741.0,False,741000.0,False,0.0,False,342492.0,0.0,342492.0,0,False,True
111,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,203,CZE,Czechia,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,21,1000 KG,1.0,False,1000.0,False,0.0,False,2424.0,0.0,2424.0,0,False,True
112,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9000.0,False,21,1000 KG,9.0,False,9000.0,False,0.0,False,14721.0,0.0,14721.0,0,False,True
113,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2000.0,False,21,1000 KG,2.0,False,2000.0,False,0.0,False,6000.0,0.0,6000.0,0,False,True
114,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46000.0,False,21,1000 KG,46.0,False,46000.0,False,0.0,False,27256.0,0.0,27256.0,0,False,True
115,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,214000.0,False,21,1000 KG,214.0,False,214000.0,False,0.0,False,70025.0,0.0,70025.0,0,False,True
116,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,604,PER,Peru,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25000.0,False,21,1000 KG,25.0,False,25000.0,False,0.0,False,17172.0,0.0,17172.0,0,False,True
117,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21000.0,False,21,1000 KG,21.0,False,21000.0,False,0.0,False,13603.0,0.0,13603.0,0,False,True
118,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1885000.0,False,21,1000 KG,1885.0,False,1885000.0,False,0.0,False,652657.0,0.0,652657.0,0,False,True
119,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,137000.0,False,21,1000 KG,137.0,False,137000.0,False,0.0,False,41294.0,0.0,41294.0,0,False,True
120,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23095000.0,False,21,1000 KG,23095.0,False,23095000.0,False,0.0,False,8554064.0,0.0,8554064.0,0,False,True
121,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,818,EGY,Egypt,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25000.0,False,21,1000 KG,25.0,False,25000.0,False,0.0,False,17796.0,0.0,17796.0,0,False,True
122,C,M,20200901,2020,9,202009,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13000.0,False,21,1000 KG,13.0,False,13000.0,False,0.0,False,16148.0,0.0,16148.0,0,False,True
123,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39735000.0,False,21,1000 KG,39735.0,False,39735000.0,False,0.0,False,10731593.0,0.0,10731593.0,0,False,True
124,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,32,ARG,Argentina,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58000.0,False,21,1000 KG,58.0,False,58000.0,False,0.0,False,20710.0,0.0,20710.0,0,False,True
125,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30000.0,False,21,1000 KG,30.0,False,30000.0,False,0.0,False,15141.0,0.0,15141.0,0,False,True
126,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90000.0,False,21,1000 KG,90.0,False,90000.0,False,0.0,False,194019.0,0.0,194019.0,0,False,True
127,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,485000.0,False,21,1000 KG,485.0,False,485000.0,False,0.0,False,239071.0,0.0,239071.0,0,False,True
128,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,214,DOM,Dominican Rep.,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000.0,False,21,1000 KG,4.0,False,4000.0,False,0.0,False,2124.0,0.0,2124.0,0,False,True
129,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10000.0,False,21,1000 KG,10.0,False,10000.0,False,0.0,False,6974.0,0.0,6974.0,0,False,True
130,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,360,IDN,Indonesia,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15000.0,False,21,1000 KG,15.0,False,15000.0,False,0.0,False,16453.0,0.0,16453.0,0,False,True
131,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,21,1000 KG,1.0,False,1000.0,False,0.0,False,12141.0,0.0,12141.0,0,False,True
132,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,282000.0,False,21,1000 KG,282.0,False,282000.0,False,0.0,False,119856.0,0.0,119856.0,0,False,True
133,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,586,PAK,Pakistan,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,21,1000 KG,1.0,False,1000.0,False,0.0,False,4800.0,0.0,4800.0,0,False,True
134,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17618000.0,False,21,1000 KG,17618.0,False,17618000.0,False,0.0,False,2336378.0,0.0,2336378.0,0,False,True
135,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63000.0,False,21,1000 KG,63.0,False,63000.0,False,0.0,False,19488.0,0.0,19488.0,0,False,True
136,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,88000.0,False,21,1000 KG,88.0,False,88000.0,False,0.0,False,158568.0,0.0,158568.0,0,False,True
137,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20938000.0,False,21,1000 KG,20938.0,False,20938000.0,False,0.0,False,7572270.0,0.0,7572270.0,0,False,True
138,C,M,20201001,2020,10,202010,842,USA,USA,M,Import,818,EGY,Egypt,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52000.0,False,21,1000 KG,52.0,False,52000.0,False,0.0,False,13600.0,0.0,13600.0,0,False,True
139,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65337000.0,False,21,1000 KG,65337.0,False,65337000.0,False,0.0,False,12515134.0,0.0,12515134.0,0,False,True
140,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,262000.0,False,21,1000 KG,262.0,False,262000.0,False,0.0,False,154676.0,0.0,154676.0,0,False,True
141,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216000.0,False,21,1000 KG,216.0,False,216000.0,False,0.0,False,240884.0,0.0,240884.0,0,False,True
142,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,466000.0,False,21,1000 KG,466.0,False,466000.0,False,0.0,False,370667.0,0.0,370667.0,0,False,True
143,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,162000.0,False,21,1000 KG,162.0,False,162000.0,False,0.0,False,17579.0,0.0,17579.0,0,False,True
