reporter_name,reporter_code,partner_name,partner_code,FREQ,date,value,month,year
Russian Federation,RU,Norway,NO,M,2021-10-01,145023683,10,2021
Russian Federation,RU,Norway,NO,M,2021-11-01,192591971,11,2021
Russian Federation,RU,Norway,NO,M,2021-12-01,349847727,12,2021
Russian Federation,RU,Norway,NO,M,2022-01-01,371363909,1,2022
Russian Federation,RU,Norway,NO,M,2022-02-01,384146790,2,2022
Russian Federation,RU,Norway,NO,M,2022-03-01,391301646,3,2022
Russian Federation,RU,Norway,NO,M,2022-04-01,353671106,4,2022
Russian Federation,RU,Norway,NO,M,2022-05-01,298278116,5,2022
Russian Federation,RU,Norway,NO,M,2022-06-01,293220100,6,2022
Russian Federation,RU,Norway,NO,M,2022-07-01,264750504.99999997,7,2022
Russian Federation,RU,Norway,NO,M,2022-08-01,263371911,8,2022
Russian Federation,RU,Norway,NO,M,2022-09-01,244078771,9,2022
Russian Federation,RU,Norway,NO,M,2022-10-01,221718947,10,2022
Russian Federation,RU,Norway,NO,M,2022-11-01,215457610,11,2022
Russian Federation,RU,Norway,NO,M,2022-12-01,202449942,12,2022
Russian Federation,RU,Latvia,LV,M,2021-01-01,318614634,1,2021
Russian Federation,RU,Latvia,LV,M,2021-02-01,358564229,2,2021
Russian Federation,RU,Latvia,LV,M,2021-03-01,336979467,3,2021
Russian Federation,RU,Latvia,LV,M,2021-04-01,297164252,4,2021
Russian Federation,RU,Latvia,LV,M,2021-05-01,346831346,5,2021
Russian Federation,RU,Latvia,LV,M,2021-06-01,298333877,6,2021
Russian Federation,RU,Latvia,LV,M,2021-07-01,414323128,7,2021
Russian Federation,RU,Latvia,LV,M,2021-08-01,387673492,8,2021
Russian Federation,RU,Latvia,LV,M,2021-09-01,389880637,9,2021
Russian Federation,RU,Latvia,LV,M,2021-10-01,367799567,10,2021
Russian Federation,RU,Latvia,LV,M,2021-11-01,312893156,11,2021
Russian Federation,RU,Latvia,LV,M,2021-12-01,465724819,12,2021
Russian Federation,RU,Latvia,LV,M,2022-01-01,494367622,1,2022
Russian Federation,RU,Latvia,LV,M,2022-02-01,511384469,2,2022
Russian Federation,RU,Latvia,LV,M,2022-03-01,520909167,3,2022
Russian Federation,RU,Latvia,LV,M,2022-04-01,470814584,4,2022
Russian Federation,RU,Latvia,LV,M,2022-05-01,397074243,5,2022
Russian Federation,RU,Latvia,LV,M,2022-06-01,390340904,6,2022
Russian Federation,RU,Latvia,LV,M,2022-07-01,352441566,7,2022
Russian Federation,RU,Latvia,LV,M,2022-08-01,350606353,8,2022
Russian Federation,RU,Latvia,LV,M,2022-09-01,324922910,9,2022
Russian Federation,RU,Latvia,LV,M,2022-10-01,295157031,10,2022
Russian Federation,RU,Latvia,LV,M,2022-11-01,286821804,11,2022
Russian Federation,RU,Latvia,LV,M,2022-12-01,269505717,12,2022
Russian Federation,RU,Antigua and Barbuda,AG,M,2021-02-01,3500,2,2021
Russian Federation,RU,Antigua and Barbuda,AG,M,2021-03-01,2700,3,2021
Russian Federation,RU,Antigua and Barbuda,AG,M,2021-04-01,11246,4,2021
Russian Federation,RU,Antigua and Barbuda,AG,M,2021-07-01,9950,7,2021
Russian Federation,RU,Antigua and Barbuda,AG,M,2021-08-01,1901,8,2021
Russian Federation,RU,India,IN,M,2021-01-01,344478088,1,2021
Russian Federation,RU,India,IN,M,2021-02-01,330167985,2,2021
Russian Federation,RU,India,IN,M,2021-03-01,641488664,3,2021
Russian Federation,RU,India,IN,M,2021-04-01,616321617,4,2021
Russian Federation,RU,India,IN,M,2021-05-01,388314518,5,2021
Russian Federation,RU,India,IN,M,2021-06-01,892998870,6,2021
Russian Federation,RU,India,IN,M,2021-07-01,632804655,7,2021
Russian Federation,RU,India,IN,M,2021-08-01,636652000,8,2021
Russian Federation,RU,India,IN,M,2021-09-01,1113471701,9,2021
Russian Federation,RU,India,IN,M,2021-10-01,742893619,10,2021
Russian Federation,RU,India,IN,M,2021-11-01,1569751669,11,2021
Russian Federation,RU,India,IN,M,2021-12-01,1219557595,12,2021
Russian Federation,RU,India,IN,M,2022-01-01,1294562290,1,2022
Russian Federation,RU,India,IN,M,2022-02-01,1339122991,2,2022
Russian Federation,RU,India,IN,M,2022-03-01,1364064582,3,2022
Russian Federation,RU,India,IN,M,2022-04-01,1232885767,4,2022
Russian Federation,RU,India,IN,M,2022-05-01,1039787636,5,2022
Russian Federation,RU,India,IN,M,2022-06-01,1022155561,6,2022
Russian Federation,RU,India,IN,M,2022-07-01,922911495,7,2022
Russian Federation,RU,India,IN,M,2022-08-01,918105762,8,2022
Russian Federation,RU,India,IN,M,2022-09-01,850850516,9,2022
Russian Federation,RU,India,IN,M,2022-10-01,772904909,10,2022
Russian Federation,RU,India,IN,M,2022-11-01,751078094,11,2022
Russian Federation,RU,India,IN,M,2022-12-01,705733795,12,2022
Russian Federation,RU,Denmark,DK,M,2021-01-01,152677459,1,2021
Russian Federation,RU,Denmark,DK,M,2021-02-01,173481387,2,2021
Russian Federation,RU,Denmark,DK,M,2021-03-01,231804080,3,2021
Russian Federation,RU,Denmark,DK,M,2021-04-01,187986921,4,2021
Russian Federation,RU,Denmark,DK,M,2021-05-01,189434316,5,2021
Russian Federation,RU,Denmark,DK,M,2021-06-01,345373740,6,2021
Russian Federation,RU,Denmark,DK,M,2021-07-01,239801934,7,2021
Russian Federation,RU,Denmark,DK,M,2021-08-01,301436208,8,2021
Russian Federation,RU,Denmark,DK,M,2021-09-01,209760555,9,2021
Russian Federation,RU,Denmark,DK,M,2021-10-01,354452577,10,2021
Russian Federation,RU,Denmark,DK,M,2021-11-01,331391862,11,2021
Russian Federation,RU,Denmark,DK,M,2021-12-01,266996388.00000003,12,2021
Russian Federation,RU,Denmark,DK,M,2022-01-01,283417083,1,2022
Russian Federation,RU,Denmark,DK,M,2022-02-01,293172708,2,2022
Russian Federation,RU,Denmark,DK,M,2022-03-01,298633142,3,2022
Russian Federation,RU,Denmark,DK,M,2022-04-01,269914310,4,2022
Russian Federation,RU,Denmark,DK,M,2022-05-01,227639551,5,2022
Russian Federation,RU,Denmark,DK,M,2022-06-01,223779381,6,2022
Russian Federation,RU,Denmark,DK,M,2022-07-01,202051987,7,2022
Russian Federation,RU,Denmark,DK,M,2022-08-01,200999874,8,2022
Russian Federation,RU,Denmark,DK,M,2022-09-01,186275758,9,2022
Russian Federation,RU,Denmark,DK,M,2022-10-01,169211213,10,2022
Russian Federation,RU,Denmark,DK,M,2022-11-01,164432692,11,2022
Russian Federation,RU,Denmark,DK,M,2022-12-01,154505515,12,2022
Russian Federation,RU,France,FR,M,2021-01-01,638885847,1,2021
Russian Federation,RU,France,FR,M,2021-02-01,474591621,2,2021
Russian Federation,RU,France,FR,M,2021-03-01,712442494,3,2021
Russian Federation,RU,France,FR,M,2021-04-01,743964921,4,2021
Russian Federation,RU,France,FR,M,2021-05-01,727445868,5,2021
Russian Federation,RU,France,FR,M,2021-06-01,600611276,6,2021
Russian Federation,RU,France,FR,M,2021-07-01,589491771,7,2021
Russian Federation,RU,France,FR,M,2021-08-01,828104265,8,2021
Russian Federation,RU,France,FR,M,2021-09-01,857740242,9,2021
Russian Federation,RU,France,FR,M,2021-10-01,1250084674,10,2021
Russian Federation,RU,France,FR,M,2021-11-01,1199961681,11,2021
Russian Federation,RU,France,FR,M,2021-12-01,1284171524,12,2021
Russian Federation,RU,France,FR,M,2022-01-01,1363150077,1,2022
Russian Federation,RU,France,FR,M,2022-02-01,1410071668,2,2022
Russian Federation,RU,France,FR,M,2022-03-01,1436334702,3,2022
Russian Federation,RU,France,FR,M,2022-04-01,1298205843,4,2022
Russian Federation,RU,France,FR,M,2022-05-01,1094877093,5,2022
Russian Federation,RU,France,FR,M,2022-06-01,1076310845,6,2022
Russian Federation,RU,France,FR,M,2022-07-01,971808684,7,2022
Russian Federation,RU,France,FR,M,2022-08-01,966748336,8,2022
Russian Federation,RU,France,FR,M,2022-09-01,895929810,9,2022
Russian Federation,RU,France,FR,M,2022-10-01,813854532,10,2022
Russian Federation,RU,France,FR,M,2022-11-01,790871300,11,2022
Russian Federation,RU,France,FR,M,2022-12-01,743124594,12,2022
Russian Federation,RU,Bahrain,BH,M,2021-01-01,327253,1,2021
Russian Federation,RU,Bahrain,BH,M,2021-02-01,374746,2,2021
Russian Federation,RU,Bahrain,BH,M,2021-03-01,1139480,3,2021
Russian Federation,RU,Bahrain,BH,M,2021-04-01,2190042,4,2021
Russian Federation,RU,Bahrain,BH,M,2021-05-01,1756391,5,2021
Russian Federation,RU,Bahrain,BH,M,2021-06-01,881604,6,2021
Russian Federation,RU,Bahrain,BH,M,2021-07-01,806036,7,2021
Russian Federation,RU,Bahrain,BH,M,2021-08-01,562400,8,2021
Russian Federation,RU,Bahrain,BH,M,2021-09-01,984385,9,2021
Russian Federation,RU,Bahrain,BH,M,2021-10-01,611046,10,2021
Russian Federation,RU,Bahrain,BH,M,2021-11-01,3606459,11,2021
Russian Federation,RU,Bahrain,BH,M,2021-12-01,658997,12,2021
Russian Federation,RU,Bahrain,BH,M,2022-01-01,699526,1,2022
Russian Federation,RU,Bahrain,BH,M,2022-02-01,723605,2,2022
Russian Federation,RU,Bahrain,BH,M,2022-03-01,737082,3,2022
Russian Federation,RU,Bahrain,BH,M,2022-04-01,666199,4,2022
Russian Federation,RU,Bahrain,BH,M,2022-05-01,561857,5,2022
Russian Federation,RU,Bahrain,BH,M,2022-06-01,552329,6,2022
Russian Federation,RU,Bahrain,BH,M,2022-07-01,498702,7,2022
Russian Federation,RU,Bahrain,BH,M,2022-08-01,496105,8,2022
Russian Federation,RU,Bahrain,BH,M,2022-09-01,459763,9,2022
Russian Federation,RU,Bahrain,BH,M,2022-10-01,417645,10,2022
Russian Federation,RU,Bahrain,BH,M,2022-11-01,405850,11,2022
Russian Federation,RU,Bahrain,BH,M,2022-12-01,381348,12,2022
Russian Federation,RU,Bahamas,BS,M,2021-01-01,21075927,1,2021
Russian Federation,RU,Bahamas,BS,M,2021-02-01,10984956,2,2021
Russian Federation,RU,Bahamas,BS,M,2021-03-01,25042965,3,2021
Russian Federation,RU,Bahamas,BS,M,2021-04-01,41861985,4,2021
Russian Federation,RU,Bahamas,BS,M,2021-05-01,40681893,5,2021
Russian Federation,RU,Bahamas,BS,M,2021-06-01,41882742,6,2021
Russian Federation,RU,Bahamas,BS,M,2021-07-01,13624845,7,2021
Russian Federation,RU,Bahamas,BS,M,2021-08-01,15452238,8,2021
Russian Federation,RU,Bahamas,BS,M,2021-09-01,31679773,9,2021
Russian Federation,RU,Bahamas,BS,M,2021-10-01,2747,10,2021
Russian Federation,RU,Bahamas,BS,M,2021-11-01,68750547,11,2021
Russian Federation,RU,Bahamas,BS,M,2021-12-01,83166362,12,2021
Russian Federation,RU,Bahamas,BS,M,2022-01-01,88281223,1,2022
Russian Federation,RU,Bahamas,BS,M,2022-02-01,91319990,2,2022
Russian Federation,RU,Bahamas,BS,M,2022-03-01,93020854,3,2022
Russian Federation,RU,Bahamas,BS,M,2022-04-01,84075261,4,2022
Russian Federation,RU,Bahamas,BS,M,2022-05-01,70907151,5,2022
Russian Federation,RU,Bahamas,BS,M,2022-06-01,69704752,6,2022
Russian Federation,RU,Bahamas,BS,M,2022-07-01,62936914,7,2022
Russian Federation,RU,Bahamas,BS,M,2022-08-01,62609192,8,2022
Russian Federation,RU,Bahamas,BS,M,2022-09-01,58022796,9,2022
Russian Federation,RU,Bahamas,BS,M,2022-10-01,52707383,10,2022
Russian Federation,RU,Bahamas,BS,M,2022-11-01,51218928,11,2022
Russian Federation,RU,Bahamas,BS,M,2022-12-01,48126724,12,2022
Russian Federation,RU,South Africa,ZA,M,2021-01-01,3523505,1,2021
Russian Federation,RU,South Africa,ZA,M,2021-02-01,6167475,2,2021
Russian Federation,RU,South Africa,ZA,M,2021-03-01,9816539,3,2021
Russian Federation,RU,South Africa,ZA,M,2021-04-01,24699245,4,2021
Russian Federation,RU,South Africa,ZA,M,2021-05-01,16906245,5,2021
Russian Federation,RU,South Africa,ZA,M,2021-06-01,28921522,6,2021
Russian Federation,RU,South Africa,ZA,M,2021-07-01,38571354,7,2021
Russian Federation,RU,South Africa,ZA,M,2021-08-01,45732617,8,2021
Russian Federation,RU,South Africa,ZA,M,2021-09-01,29263751,9,2021
Russian Federation,RU,South Africa,ZA,M,2021-10-01,34849095,10,2021
Russian Federation,RU,South Africa,ZA,M,2021-11-01,62699890,11,2021
Russian Federation,RU,South Africa,ZA,M,2021-12-01,41071154,12,2021
Russian Federation,RU,South Africa,ZA,M,2022-01-01,43597094,1,2022
Russian Federation,RU,South Africa,ZA,M,2022-02-01,45097769,2,2022
Russian Federation,RU,South Africa,ZA,M,2022-03-01,45937729,3,2022
Russian Federation,RU,South Africa,ZA,M,2022-04-01,41520008,4,2022
Russian Federation,RU,South Africa,ZA,M,2022-05-01,35017024,5,2022
Russian Federation,RU,South Africa,ZA,M,2022-06-01,34423227,6,2022
Russian Federation,RU,South Africa,ZA,M,2022-07-01,31080976,7,2022
Russian Federation,RU,South Africa,ZA,M,2022-08-01,30919133,8,2022
Russian Federation,RU,South Africa,ZA,M,2022-09-01,28654171,9,2022
Russian Federation,RU,South Africa,ZA,M,2022-10-01,26029190,10,2022
Russian Federation,RU,South Africa,ZA,M,2022-11-01,25294126,11,2022
Russian Federation,RU,South Africa,ZA,M,2022-12-01,23767062,12,2022
Russian Federation,RU,Panama,PA,M,2021-01-01,3951608,1,2021
Russian Federation,RU,Panama,PA,M,2021-02-01,5031447,2,2021
Russian Federation,RU,Panama,PA,M,2021-03-01,1754835,3,2021
Russian Federation,RU,Panama,PA,M,2021-04-01,4421661,4,2021
Russian Federation,RU,Panama,PA,M,2021-05-01,3455820,5,2021
Russian Federation,RU,Panama,PA,M,2021-06-01,1001056,6,2021
Russian Federation,RU,Panama,PA,M,2021-07-01,4984220,7,2021
Russian Federation,RU,Panama,PA,M,2021-08-01,3970414,8,2021
Russian Federation,RU,Panama,PA,M,2021-09-01,7392871,9,2021
Russian Federation,RU,Panama,PA,M,2021-10-01,4017315,10,2021
Russian Federation,RU,Panama,PA,M,2021-11-01,8853083,11,2021
Russian Federation,RU,Panama,PA,M,2021-12-01,12233435,12,2021
Russian Federation,RU,Panama,PA,M,2022-01-01,12985810,1,2022
Russian Federation,RU,Panama,PA,M,2022-02-01,13432801,2,2022
Russian Federation,RU,Panama,PA,M,2022-03-01,13682991,3,2022
Russian Federation,RU,Panama,PA,M,2022-04-01,12367131,4,2022
Russian Federation,RU,Panama,PA,M,2022-05-01,10430155,5,2022
Russian Federation,RU,Panama,PA,M,2022-06-01,10253287,6,2022
Russian Federation,RU,Panama,PA,M,2022-07-01,9257765,7,2022
Russian Federation,RU,Panama,PA,M,2022-08-01,9209559,8,2022
Russian Federation,RU,Panama,PA,M,2022-09-01,8534918,9,2022
Russian Federation,RU,Panama,PA,M,2022-10-01,7753043,10,2022
Russian Federation,RU,Panama,PA,M,2022-11-01,7534097,11,2022
Russian Federation,RU,Panama,PA,M,2022-12-01,7079246,12,2022
Russian Federation,RU,Indonesia,ID,M,2021-01-01,71231541,1,2021
Russian Federation,RU,Indonesia,ID,M,2021-02-01,23760051,2,2021
Russian Federation,RU,Indonesia,ID,M,2021-03-01,66023584,3,2021
Russian Federation,RU,Indonesia,ID,M,2021-04-01,34425433,4,2021
Russian Federation,RU,Indonesia,ID,M,2021-05-01,23429817,5,2021
Russian Federation,RU,Indonesia,ID,M,2021-06-01,49307503,6,2021
Russian Federation,RU,Indonesia,ID,M,2021-07-01,28918689,7,2021
Russian Federation,RU,Indonesia,ID,M,2021-08-01,31407771,8,2021
Russian Federation,RU,Indonesia,ID,M,2021-09-01,59685415,9,2021
Russian Federation,RU,Indonesia,ID,M,2021-10-01,154040755,10,2021
Russian Federation,RU,Indonesia,ID,M,2021-11-01,69524223,11,2021
Russian Federation,RU,Indonesia,ID,M,2021-12-01,69221290,12,2021
Russian Federation,RU,Indonesia,ID,M,2022-01-01,73478508,1,2022
Russian Federation,RU,Indonesia,ID,M,2022-02-01,76007744,2,2022
Russian Federation,RU,Indonesia,ID,M,2022-03-01,77423412,3,2022
Russian Federation,RU,Indonesia,ID,M,2022-04-01,69977789,4,2022
Russian Federation,RU,Indonesia,ID,M,2022-05-01,59017665,5,2022
Russian Federation,RU,Indonesia,ID,M,2022-06-01,58016880,6,2022
Russian Federation,RU,Indonesia,ID,M,2022-07-01,52383852,7,2022
Russian Federation,RU,Indonesia,ID,M,2022-08-01,52111082,8,2022
Russian Federation,RU,Indonesia,ID,M,2022-09-01,48293718,9,2022
Russian Federation,RU,Indonesia,ID,M,2022-10-01,43869577,10,2022
Russian Federation,RU,Indonesia,ID,M,2022-11-01,42630701,11,2022
Russian Federation,RU,Indonesia,ID,M,2022-12-01,40056988,12,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-01-01,5127291644,1,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-02-01,5567450767,2,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-03-01,6880040702,3,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-04-01,6397359355,4,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-05-01,5857943266,5,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-06-01,7579886966,6,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-07-01,7627083809,7,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-08-01,7132497374,8,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-09-01,7961453265,9,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-10-01,8540104599,10,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-11-01,8795584662,11,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2021-12-01,9568775838,12,2021
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-01-01,10157270487,1,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-02-01,10506898384,2,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-03-01,10702592703,3,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-04-01,9673350068,4,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-05-01,8158282032,5,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-06-01,8019938932,6,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-07-01,7241259657,7,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-08-01,7203553378,8,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-09-01,6675861721,9,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-10-01,6064292375,10,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-11-01,5893036906,11,2022
Russian Federation,RU,Developing Asia (IMF),XS25,M,2022-12-01,5537260815,12,2022
Russian Federation,RU,Kiribati,KI,M,2021-06-01,326500,6,2021
Russian Federation,RU,Pakistan,PK,M,2021-01-01,67209116,1,2021
Russian Federation,RU,Pakistan,PK,M,2021-02-01,57093420,2,2021
Russian Federation,RU,Pakistan,PK,M,2021-03-01,22070189,3,2021
Russian Federation,RU,Pakistan,PK,M,2021-04-01,17105607,4,2021
Russian Federation,RU,Pakistan,PK,M,2021-05-01,26888319,5,2021
Russian Federation,RU,Pakistan,PK,M,2021-06-01,20254766,6,2021
Russian Federation,RU,Pakistan,PK,M,2021-07-01,15072642,7,2021
Russian Federation,RU,Pakistan,PK,M,2021-08-01,17744626,8,2021
Russian Federation,RU,Pakistan,PK,M,2021-09-01,34612686,9,2021
Russian Federation,RU,Pakistan,PK,M,2021-10-01,35017901,10,2021
Russian Federation,RU,Pakistan,PK,M,2021-11-01,12879567,11,2021
Russian Federation,RU,Pakistan,PK,M,2021-12-01,17561065,12,2021
Russian Federation,RU,Pakistan,PK,M,2022-01-01,18641098,1,2022
Russian Federation,RU,Pakistan,PK,M,2022-02-01,19282751,2,2022
Russian Federation,RU,Pakistan,PK,M,2022-03-01,19641899,3,2022
Russian Federation,RU,Pakistan,PK,M,2022-04-01,17752984,4,2022
Russian Federation,RU,Pakistan,PK,M,2022-05-01,14972461,5,2022
Russian Federation,RU,Pakistan,PK,M,2022-06-01,14718567,6,2022
Russian Federation,RU,Pakistan,PK,M,2022-07-01,13289498,7,2022
Russian Federation,RU,Pakistan,PK,M,2022-08-01,13220298,8,2022
Russian Federation,RU,Pakistan,PK,M,2022-09-01,12251854,9,2022
Russian Federation,RU,Pakistan,PK,M,2022-10-01,11129473,10,2022
Russian Federation,RU,Pakistan,PK,M,2022-11-01,10815177,11,2022
Russian Federation,RU,Pakistan,PK,M,2022-12-01,10162240,12,2022
Russian Federation,RU,Singapore,SG,M,2021-01-01,135322046,1,2021
Russian Federation,RU,Singapore,SG,M,2021-02-01,73563227,2,2021
Russian Federation,RU,Singapore,SG,M,2021-03-01,203732533,3,2021
Russian Federation,RU,Singapore,SG,M,2021-04-01,142220660,4,2021
Russian Federation,RU,Singapore,SG,M,2021-05-01,194275166,5,2021
Russian Federation,RU,Singapore,SG,M,2021-06-01,243440993,6,2021
Russian Federation,RU,Singapore,SG,M,2021-07-01,148830382,7,2021
Russian Federation,RU,Singapore,SG,M,2021-08-01,79603105,8,2021
Russian Federation,RU,Singapore,SG,M,2021-09-01,89175475,9,2021
Russian Federation,RU,Singapore,SG,M,2021-10-01,51309241,10,2021
Russian Federation,RU,Singapore,SG,M,2021-11-01,100239593,11,2021
Russian Federation,RU,Singapore,SG,M,2021-12-01,208455815,12,2021
Russian Federation,RU,Singapore,SG,M,2022-01-01,221276173,1,2022
Russian Federation,RU,Singapore,SG,M,2022-02-01,228892818,2,2022
Russian Federation,RU,Singapore,SG,M,2022-03-01,233156020,3,2022
Russian Federation,RU,Singapore,SG,M,2022-04-01,210733965,4,2022
Russian Federation,RU,Singapore,SG,M,2022-05-01,177728203,5,2022
Russian Federation,RU,Singapore,SG,M,2022-06-01,174714398,6,2022
Russian Federation,RU,Singapore,SG,M,2022-07-01,157750867,7,2022
Russian Federation,RU,Singapore,SG,M,2022-08-01,156929436,8,2022
Russian Federation,RU,Singapore,SG,M,2022-09-01,145433671,9,2022
Russian Federation,RU,Singapore,SG,M,2022-10-01,132110631.00000001,10,2022
Russian Federation,RU,Singapore,SG,M,2022-11-01,128379830,11,2022
Russian Federation,RU,Singapore,SG,M,2022-12-01,120629246,12,2022
Russian Federation,RU,Portugal,PT,M,2021-01-01,18409550,1,2021
Russian Federation,RU,Portugal,PT,M,2021-02-01,24924959,2,2021
Russian Federation,RU,Portugal,PT,M,2021-03-01,59207189,3,2021
Russian Federation,RU,Portugal,PT,M,2021-04-01,49473791,4,2021
Russian Federation,RU,Portugal,PT,M,2021-05-01,40818824,5,2021
Russian Federation,RU,Portugal,PT,M,2021-06-01,57384948,6,2021
Russian Federation,RU,Portugal,PT,M,2021-07-01,48762120,7,2021
Russian Federation,RU,Portugal,PT,M,2021-08-01,48051471,8,2021
Russian Federation,RU,Portugal,PT,M,2021-09-01,64669376,9,2021
Russian Federation,RU,Portugal,PT,M,2021-10-01,47024032,10,2021
Russian Federation,RU,Portugal,PT,M,2021-11-01,29777321,11,2021
Russian Federation,RU,Portugal,PT,M,2021-12-01,115192946,12,2021
Russian Federation,RU,Portugal,PT,M,2022-01-01,122277492,1,2022
Russian Federation,RU,Portugal,PT,M,2022-02-01,126486460,2,2022
